India,152/8,England,2023-09-30 11:40:59
India,152/8,England,2023-09-30 11:43:10
India,152/8,England,2023-09-30 11:44:54
India,152/8,England,2023-09-30 12:06:07
India,215 & ,England,2023-09-30 16:05:37
India,215 & ,England,2023-09-30 16:09:34
India,215 & ,England,2023-09-30 16:11:17
India,215 & ,England,2023-09-30 16:14:27
India,215 & ,England,2023-09-30 16:38:21
India,215 & ,England,2023-09-30 16:45:37
India,215 & ,England,2023-09-30 18:08:44
India,215 & ,England,2023-09-30 18:10:21
India,215 & ,England,2023-09-30 18:10:46
India,1/0,Upcoming,England,2023-09-30 19:10:43
India,1/0,Upcoming,England,2023-09-30 19:11:45
India,Upcoming,2/1,England,2023-09-30 19:15:20
Netherlands,Upcoming,166/7,India,2023-09-30 22:11:27
Australia,Upcoming,166/7,Netherlands,2023-10-01 00:08:20
Australia,(23/23 ov) ,166/7,Netherlands,(14.2/23 ov, T:167) ,84/6,None2023-10-01 00:36:25
Australia,(23/23 ov) ,166/7,Netherlands,(14.2/23 ov, T:167) ,84/6,None2023-10-01 00:42:08
Australia,(23/23 ov) ,166/7,Netherlands,(14.2/23 ov, T:167) ,84/6,None 2023-10-01 00:47:36
Australia,(23/23 ov) ,166/7,Netherlands,(14.2/23 ov, T:167) ,84/6,None 2023-10-01 00:50:06
Australia,(23/23 ov) ,166/7,Netherlands,(14.2/23 ov, T:167) ,84/6,None 2023-10-01 00:56:18
Australia,(23/23 ov) ,166/7,Netherlands,(14.2/23 ov, T:167) ,84/6,None 2023-10-01 00:59:13
Australia,(23/23 ov) ,166/7,Netherlands,(14.2/23 ov, T:167) ,84/6,None 2023-10-01 01:18:58
